"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"398",2013,"August","PL",53,"cm","Unknown","Gear is HnL",0,1
"399",2011,"September","PL",54,"cm","Unknown","Gear is HnL",1,1
"400",2013,"September","PL",26,"cm","Unknown","Gear is HnL",0,1
"401",2013,"September","PL",51,"cm","Unknown","Gear is HnL",0,1
"402",2013,"September","PL",42,"cm","Unknown","Gear is HnL",0,1
"403",2013,"August","PL",60,"cm","Unknown","Gear is HnL",0,1
"404",2013,"August","PL",66,"cm","Unknown","Gear is HnL",0,1
"405",2013,"August","PL",54,"cm","Unknown","Gear is HnL",0,1
"406",2013,"August","PL",53,"cm","Unknown","Gear is HnL",0,1
"407",2013,"August","PL",51,"cm","Unknown","Gear is HnL",0,1
"408",2012,"September","PL",57,"cm","Unknown","Gear is HnL",0,1
"409",2012,"September","PL",54,"cm","Unknown","Gear is HnL",0,1
"410",2012,"September","PL",67,"cm","Unknown","Gear is HnL",0,1
"411",2011,"August","PL",57,"cm","Unknown","Gear is HnL",0,1
"412",2011,"August","PL",56,"cm","Unknown","Gear is HnL",0,1
"413",2011,"August","PL",41,"cm","Unknown","Gear is HnL",0,1
"414",2011,"August","PL",53,"cm","Unknown","Gear is HnL",0,1
"415",2011,"August","PL",46,"cm","Unknown","Gear is HnL",0,1
"416",2008,"July","PL",61,"cm","Unknown","Gear is HnL",1,1
"417",2012,"September","PL",40,"cm","Unknown","Gear is HnL",0,1
"418",2012,"September","PL",54,"cm","Unknown","Gear is HnL",0,1
"419",2012,"September","PL",46,"cm","Unknown","Gear is HnL",0,1
"420",2012,"September","PL",60,"cm","Unknown","Gear is HnL",0,1
"421",2012,"September","PL",55,"cm","Unknown","Gear is HnL",0,1
"422",2012,"September","PL",72,"cm","Unknown","Gear is HnL",0,1
"423",2012,"September","PL",56,"cm","Unknown","Gear is HnL",0,1
"424",2013,"August","PL",51,"cm","Unknown","Gear is HnL",0,1
"425",2013,"August","PL",57,"cm","Unknown","Gear is HnL",0,1
"426",2013,"August","PL",61,"cm","Unknown","Gear is HnL",0,1
"427",2013,"August","PL",38,"cm","Unknown","Gear is HnL",0,1
"428",2013,"August","PL",59,"cm","Unknown","Gear is HnL",0,1
"429",2012,"September","PL",58,"cm","Unknown","Gear is HnL",1,1
"430",2012,"September","PL",87,"cm","Unknown","Gear is HnL",1,1
"431",2012,"September","PL",59,"cm","Unknown","Gear is HnL",1,1
"432",2012,"September","PL",70,"cm","Unknown","Gear is HnL",1,1
"433",2012,"September","PL",87,"cm","Unknown","Gear is HnL",1,1
"434",2012,"September","PL",38,"cm","Unknown","Gear is HnL",1,1
"435",2012,"September","PL",55,"cm","Unknown","Gear is HnL",1,1
"436",2012,"September","PL",52,"cm","Unknown","Gear is HnL",1,1
"437",2012,"September","PL",61,"cm","Unknown","Gear is HnL",1,1
"438",2012,"September","PL",51,"cm","Unknown","Gear is HnL",1,1
"439",2012,"September","PL",53,"cm","Unknown","Gear is HnL",1,1
"440",2012,"September","PL",47,"cm","Unknown","Gear is HnL",1,1
"441",2011,"August","PL",61,"cm","Unknown","Gear is HnL",1,1
"442",2011,"August","PL",34,"cm","Unknown","Gear is HnL",1,1
"443",2011,"August","PL",44,"cm","Unknown","Gear is HnL",1,1
"444",2011,"August","PL",49,"cm","Unknown","Gear is HnL",1,1
"445",2011,"August","PL",52,"cm","Unknown","Gear is HnL",1,1
"446",2013,"August","PL",55,"cm","Unknown","Gear is HnL",0,1
"447",2013,"August","PL",45,"cm","Unknown","Gear is HnL",0,1
"448",2013,"August","PL",53,"cm","Unknown","Gear is HnL",0,1
"449",2013,"August","PL",57,"cm","Unknown","Gear is HnL",0,1
"450",2012,"September","PL",52,"cm","Unknown","Gear is HnL",1,1
"451",2012,"August","PL",57,"cm","Unknown","Gear is HnL",0,1
"452",2012,"August","PL",41,"cm","Unknown","Gear is HnL",0,1
"453",2012,"August","PL",39,"cm","Unknown","Gear is HnL",0,1
"454",2011,"September","PL",55,"cm","Unknown","Gear is HnL",1,1
"455",2011,"September","PL",47,"cm","Unknown","Gear is HnL",1,1
"456",2011,"September","PL",40,"cm","Unknown","Gear is HnL",1,1
"457",2011,"September","PL",54,"cm","Unknown","Gear is HnL",1,1
"458",2008,"July","PL",57,"cm","Unknown","Gear is HnL",1,1
"459",2008,"July","PL",78,"cm","Unknown","Gear is HnL",1,1
"460",2008,"July","PL",65,"cm","Unknown","Gear is HnL",1,1
"461",2010,"September","PL",58,"cm","Unknown","Gear is HnL",1,1
"462",2010,"September","PL",86,"cm","Unknown","Gear is HnL",1,1
"463",2010,"September","PL",36,"cm","Unknown","Gear is HnL",1,1
"464",2012,"September","PL",46,"cm","Unknown","Gear is HnL",0,1
"465",2007,"August","PL",51,"cm","Unknown","Gear is HnL",1,1
"466",2008,"July","PL",60,"cm","Unknown","Gear is HnL",0,1
