Year,Month,Length,Length Type,Sex,Special,MPA,FisheryDependent,Site
2014,April,13,0,0,0,0,0,Playa Piscado
2014,April,13,0,0,0,0,0,Playa Piscado
2014,April,14,0,0,0,0,0,Playa Piscado
2014,April,14,0,0,0,0,0,Playa Piscado
2014,April,14,0,0,0,0,0,Playa Piscado
2014,April,16,0,0,0,0,0,Playa Piscado
2014,April,16,0,0,0,0,0,Playa Piscado
2014,April,17,0,0,0,0,0,Playa Piscado
2014,April,18,0,0,0,0,0,Playa Piscado
2014,April,18,0,0,0,0,0,Playa Piscado
2014,April,19,0,0,0,0,0,Playa Piscado
2014,April,19,0,0,0,0,0,Playa Piscado
2014,April,19,0,0,0,0,0,Playa Piscado
2014,April,20,0,0,0,0,0,Playa Piscado
2014,April,20,0,0,0,0,0,Playa Piscado
2014,April,20,0,0,0,0,0,Playa Piscado
2014,April,20,0,0,0,0,0,Playa Piscado
2014,April,21,0,0,0,0,0,Playa Piscado
2014,April,21,0,0,0,0,0,Playa Piscado
2014,April,21,0,0,0,0,0,Playa Piscado
2014,April,22,0,0,0,0,0,Playa Piscado
2014,April,22,0,0,0,0,0,Playa Piscado
2014,April,24,0,0,0,0,0,Playa Piscado
2014,April,24,0,0,0,0,0,Playa Piscado
2014,April,25,0,0,0,0,0,Playa Piscado
2014,April,25,0,0,0,0,0,Playa Piscado
2014,April,25,0,0,0,0,0,Playa Piscado
2014,April,28,0,0,0,0,0,Playa Piscado
2014,April,30,0,0,0,0,0,Playa Piscado
2014,April,31,0,0,0,0,0,Playa Piscado
2014,April,32,0,0,0,0,0,Playa Piscado
2014,April,32,0,0,0,0,0,Playa Piscado
2014,April,36,0,0,0,0,0,Playa Piscado
2014,April,4,0,0,0,0,0,Kleine Knip
2014,April,7,0,0,0,0,0,Kleine Knip
2014,April,8,0,0,0,0,0,Kleine Knip
2014,April,9,0,0,0,0,0,Kleine Knip
2014,April,9,0,0,0,0,0,Kleine Knip
2014,April,9,0,0,0,0,0,Kleine Knip
2014,April,11,0,0,0,0,0,Kleine Knip
2014,April,11,0,0,0,0,0,Kleine Knip
2014,April,12,0,0,0,0,0,Kleine Knip
2014,April,12,0,0,0,0,0,Kleine Knip
2014,April,12,0,0,0,0,0,Kleine Knip
2014,April,12,0,0,0,0,0,Kleine Knip
2014,April,12,0,0,0,0,0,Kleine Knip
2014,April,12,0,0,0,0,0,Kleine Knip
2014,April,12,0,0,0,0,0,Kleine Knip
2014,April,12,0,0,0,0,0,Kleine Knip
2014,April,13,0,0,0,0,0,Kleine Knip
2014,April,14,0,0,0,0,0,Kleine Knip
2014,April,14,0,0,0,0,0,Kleine Knip
2014,April,14,0,0,0,0,0,Kleine Knip
2014,April,14,0,0,0,0,0,Kleine Knip
2014,April,16,0,0,0,0,0,Kleine Knip
2014,April,16,0,0,0,0,0,Kleine Knip
2014,April,16,0,0,0,0,0,Kleine Knip
2014,April,16,0,0,0,0,0,Kleine Knip
2014,April,17,0,0,0,0,0,Kleine Knip
2014,April,18,0,0,0,0,0,Kleine Knip
2014,April,20,0,0,0,0,0,Kleine Knip
2014,April,20,0,0,0,0,0,Kleine Knip
2014,April,21,0,0,0,0,0,Kleine Knip
2014,April,21,0,0,0,0,0,Kleine Knip
2014,April,21,0,0,0,0,0,Kleine Knip
2014,April,21,0,0,0,0,0,Kleine Knip
2014,April,23,0,0,0,0,0,Kleine Knip
2014,April,23,0,0,0,0,0,Kleine Knip
2014,April,23,0,0,0,0,0,Kleine Knip
2014,April,23,0,0,0,0,0,Kleine Knip
2014,April,24,0,0,0,0,0,Kleine Knip
2014,April,24,0,0,0,0,0,Kleine Knip
2014,April,25,0,0,0,0,0,Kleine Knip
2014,April,25,0,0,0,0,0,Kleine Knip
2014,April,25,0,0,0,0,0,Kleine Knip
2014,April,26,0,0,0,0,0,Kleine Knip
2014,April,26,0,0,0,0,0,Kleine Knip
2014,April,28,0,0,0,0,0,Kleine Knip
2014,April,30,0,0,0,0,0,Kleine Knip
2014,April,6,0,0,0,0,0,Playa Jeremy
2014,April,7,0,0,0,0,0,Playa Jeremy
2014,April,8,0,0,0,0,0,Playa Jeremy
2014,April,8,0,0,0,0,0,Playa Jeremy
2014,April,10,0,0,0,0,0,Playa Jeremy
2014,April,10,0,0,0,0,0,Playa Jeremy
2014,April,10,0,0,0,0,0,Playa Jeremy
2014,April,11,0,0,0,0,0,Playa Jeremy
2014,April,11,0,0,0,0,0,Playa Jeremy
2014,April,11,0,0,0,0,0,Playa Jeremy
2014,April,12,0,0,0,0,0,Playa Jeremy
2014,April,12,0,0,0,0,0,Playa Jeremy
2014,April,12,0,0,0,0,0,Playa Jeremy
2014,April,12,0,0,0,0,0,Playa Jeremy
2014,April,12,0,0,0,0,0,Playa Jeremy
2014,April,12,0,0,0,0,0,Playa Jeremy
2014,April,13,0,0,0,0,0,Playa Jeremy
2014,April,13,0,0,0,0,0,Playa Jeremy
2014,April,13,0,0,0,0,0,Playa Jeremy
2014,April,13,0,0,0,0,0,Playa Jeremy
2014,April,13,0,0,0,0,0,Playa Jeremy
2014,April,13,0,0,0,0,0,Playa Jeremy
2014,April,13,0,0,0,0,0,Playa Jeremy
2014,April,14,0,0,0,0,0,Playa Jeremy
2014,April,14,0,0,0,0,0,Playa Jeremy
2014,April,14,0,0,0,0,0,Playa Jeremy
2014,April,14,0,0,0,0,0,Playa Jeremy
2014,April,14,0,0,0,0,0,Playa Jeremy
2014,April,14,0,0,0,0,0,Playa Jeremy
2014,April,15,0,0,0,0,0,Playa Jeremy
2014,April,16,0,0,0,0,0,Playa Jeremy
2014,April,16,0,0,0,0,0,Playa Jeremy
2014,April,17,0,0,0,0,0,Playa Jeremy
2014,April,18,0,0,0,0,0,Playa Jeremy
2014,April,18,0,0,0,0,0,Playa Jeremy
2014,April,18,0,0,0,0,0,Playa Jeremy
2014,April,19,0,0,0,0,0,Playa Jeremy
2014,April,19,0,0,0,0,0,Playa Jeremy
2014,April,20,0,0,0,0,0,Playa Jeremy
2014,April,20,0,0,0,0,0,Playa Jeremy
2014,April,20,0,0,0,0,0,Playa Jeremy
2014,April,20,0,0,0,0,0,Playa Jeremy
2014,April,20,0,0,0,0,0,Playa Jeremy
2014,April,21,0,0,0,0,0,Playa Jeremy
2014,April,21,0,0,0,0,0,Playa Jeremy
2014,April,23,0,0,0,0,0,Playa Jeremy
2014,April,23,0,0,0,0,0,Playa Jeremy
2014,April,23,0,0,0,0,0,Playa Jeremy
2014,April,23,0,0,0,0,0,Playa Jeremy
2014,April,25,0,0,0,0,0,Playa Jeremy
2014,April,25,0,0,0,0,0,Playa Jeremy
2014,April,26,0,0,0,0,0,Playa Jeremy
2014,April,26,0,0,0,0,0,Playa Jeremy
2014,April,26,0,0,0,0,0,Playa Jeremy
2014,April,27,0,0,0,0,0,Playa Jeremy
2014,April,27,0,0,0,0,0,Playa Jeremy
2014,April,27,0,0,0,0,0,Playa Jeremy
2014,April,27,0,0,0,0,0,Playa Jeremy
2014,April,28,0,0,0,0,0,Playa Jeremy
2014,April,28,0,0,0,0,0,Playa Jeremy
2014,April,30,0,0,0,0,0,Playa Jeremy
2014,April,30,0,0,0,0,0,Playa Jeremy
2014,April,32,0,0,0,0,0,Playa Jeremy
2014,April,34,0,0,0,0,0,Playa Jeremy
2014,April,4,0,0,0,0,0,Playa Lagun
2014,April,5,0,0,0,0,0,Playa Lagun
2014,April,7,0,0,0,0,0,Playa Lagun
2014,April,8,0,0,0,0,0,Playa Lagun
2014,April,8,0,0,0,0,0,Playa Lagun
2014,April,9,0,0,0,0,0,Playa Lagun
2014,April,13,0,0,0,0,0,Playa Lagun
2014,April,13,0,0,0,0,0,Playa Lagun
2014,April,14,0,0,0,0,0,Playa Lagun
2014,April,15,0,0,0,0,0,Playa Lagun
2014,April,18,0,0,0,0,0,Playa Lagun
2014,April,18,0,0,0,0,0,Playa Lagun
2014,April,19,0,0,0,0,0,Playa Lagun
2014,April,20,0,0,0,0,0,Playa Lagun
2014,April,21,0,0,0,0,0,Playa Lagun
2014,April,21,0,0,0,0,0,Playa Lagun
2014,April,21,0,0,0,0,0,Playa Lagun
2014,April,22,0,0,0,0,0,Playa Lagun
2014,April,22,0,0,0,0,0,Playa Lagun
2014,April,22,0,0,0,0,0,Playa Lagun
2014,April,23,0,0,0,0,0,Playa Lagun
2014,April,23,0,0,0,0,0,Playa Lagun
2014,April,23,0,0,0,0,0,Playa Lagun
2014,April,23,0,0,0,0,0,Playa Lagun
2014,April,24,0,0,0,0,0,Playa Lagun
2014,April,25,0,0,0,0,0,Playa Lagun
2014,April,25,0,0,0,0,0,Playa Lagun
2014,April,26,0,0,0,0,0,Playa Lagun
2014,April,27,0,0,0,0,0,Playa Lagun
2014,April,28,0,0,0,0,0,Playa Lagun
2014,April,28,0,0,0,0,0,Playa Lagun
2014,April,6,0,0,0,0,0,Airplane Wreck
2014,April,11,0,0,0,0,0,Airplane Wreck
2014,April,11,0,0,0,0,0,Airplane Wreck
2014,April,11,0,0,0,0,0,Airplane Wreck
2014,April,12,0,0,0,0,0,Airplane Wreck
2014,April,12,0,0,0,0,0,Airplane Wreck
2014,April,14,0,0,0,0,0,Airplane Wreck
2014,April,14,0,0,0,0,0,Airplane Wreck
2014,April,14,0,0,0,0,0,Airplane Wreck
2014,April,14,0,0,0,0,0,Airplane Wreck
2014,April,14,0,0,0,0,0,Airplane Wreck
2014,April,14,0,0,0,0,0,Airplane Wreck
2014,April,15,0,0,0,0,0,Airplane Wreck
2014,April,15,0,0,0,0,0,Airplane Wreck
2014,April,15,0,0,0,0,0,Airplane Wreck
2014,April,16,0,0,0,0,0,Airplane Wreck
2014,April,16,0,0,0,0,0,Airplane Wreck
2014,April,16,0,0,0,0,0,Airplane Wreck
2014,April,16,0,0,0,0,0,Airplane Wreck
2014,April,16,0,0,0,0,0,Airplane Wreck
2014,April,16,0,0,0,0,0,Airplane Wreck
2014,April,17,0,0,0,0,0,Airplane Wreck
2014,April,17,0,0,0,0,0,Airplane Wreck
2014,April,18,0,0,0,0,0,Airplane Wreck
2014,April,18,0,0,0,0,0,Airplane Wreck
2014,April,18,0,0,0,0,0,Airplane Wreck
2014,April,18,0,0,0,0,0,Airplane Wreck
2014,April,18,0,0,0,0,0,Airplane Wreck
2014,April,18,0,0,0,0,0,Airplane Wreck
2014,April,19,0,0,0,0,0,Airplane Wreck
2014,April,19,0,0,0,0,0,Airplane Wreck
2014,April,20,0,0,0,0,0,Airplane Wreck
2014,April,20,0,0,0,0,0,Airplane Wreck
2014,April,21,0,0,0,0,0,Airplane Wreck
2014,April,21,0,0,0,0,0,Airplane Wreck
2014,April,21,0,0,0,0,0,Airplane Wreck
2014,April,21,0,0,0,0,0,Airplane Wreck
2014,April,21,0,0,0,0,0,Airplane Wreck
2014,April,21,0,0,0,0,0,Airplane Wreck
2014,April,22,0,0,0,0,0,Airplane Wreck
2014,April,22,0,0,0,0,0,Airplane Wreck
2014,April,23,0,0,0,0,0,Airplane Wreck
2014,April,23,0,0,0,0,0,Airplane Wreck
2014,April,23,0,0,0,0,0,Airplane Wreck
2014,April,23,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,24,0,0,0,0,0,Airplane Wreck
2014,April,25,0,0,0,0,0,Airplane Wreck
2014,April,25,0,0,0,0,0,Airplane Wreck
2014,April,25,0,0,0,0,0,Airplane Wreck
2014,April,25,0,0,0,0,0,Airplane Wreck
2014,April,28,0,0,0,0,0,Airplane Wreck
2014,April,28,0,0,0,0,0,Airplane Wreck
2014,April,30,0,0,0,0,0,Airplane Wreck
2014,April,31,0,0,0,0,0,Airplane Wreck
2014,April,31,0,0,0,0,0,Airplane Wreck
2014,April,31,0,0,0,0,0,Airplane Wreck
2014,April,32,0,0,0,0,0,Airplane Wreck
2014,April,33,0,0,0,0,0,Airplane Wreck
2014,April,34,0,0,0,0,0,Airplane Wreck
2014,April,35,0,0,0,0,0,Airplane Wreck
2014,April,35,0,0,0,0,0,Airplane Wreck
2014,April,36,0,0,0,0,0,Airplane Wreck
2014,April,38,0,0,0,0,0,Airplane Wreck
2014,April,8,0,0,0,0,0,Porto mari
2014,April,9,0,0,0,0,0,Porto mari
2014,April,11,0,0,0,0,0,Porto mari
2014,April,12,0,0,0,0,0,Porto mari
2014,April,12,0,0,0,0,0,Porto mari
2014,April,12,0,0,0,0,0,Porto mari
2014,April,12,0,0,0,0,0,Porto mari
2014,April,12,0,0,0,0,0,Porto mari
2014,April,13,0,0,0,0,0,Porto mari
2014,April,13,0,0,0,0,0,Porto mari
2014,April,13,0,0,0,0,0,Porto mari
2014,April,14,0,0,0,0,0,Porto mari
2014,April,14,0,0,0,0,0,Porto mari
2014,April,14,0,0,0,0,0,Porto mari
2014,April,14,0,0,0,0,0,Porto mari
2014,April,15,0,0,0,0,0,Porto mari
2014,April,15,0,0,0,0,0,Porto mari
2014,April,15,0,0,0,0,0,Porto mari
2014,April,16,0,0,0,0,0,Porto mari
2014,April,16,0,0,0,0,0,Porto mari
2014,April,16,0,0,0,0,0,Porto mari
2014,April,16,0,0,0,0,0,Porto mari
2014,April,16,0,0,0,0,0,Porto mari
2014,April,16,0,0,0,0,0,Porto mari
2014,April,17,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,18,0,0,0,0,0,Porto mari
2014,April,19,0,0,0,0,0,Porto mari
2014,April,19,0,0,0,0,0,Porto mari
2014,April,19,0,0,0,0,0,Porto mari
2014,April,19,0,0,0,0,0,Porto mari
2014,April,20,0,0,0,0,0,Porto mari
2014,April,20,0,0,0,0,0,Porto mari
2014,April,20,0,0,0,0,0,Porto mari
2014,April,20,0,0,0,0,0,Porto mari
2014,April,20,0,0,0,0,0,Porto mari
2014,April,20,0,0,0,0,0,Porto mari
2014,April,21,0,0,0,0,0,Porto mari
2014,April,21,0,0,0,0,0,Porto mari
2014,April,21,0,0,0,0,0,Porto mari
2014,April,21,0,0,0,0,0,Porto mari
2014,April,21,0,0,0,0,0,Porto mari
2014,April,21,0,0,0,0,0,Porto mari
2014,April,21,0,0,0,0,0,Porto mari
2014,April,21,0,0,0,0,0,Porto mari
2014,April,22,0,0,0,0,0,Porto mari
2014,April,22,0,0,0,0,0,Porto mari
2014,April,22,0,0,0,0,0,Porto mari
2014,April,22,0,0,0,0,0,Porto mari
2014,April,23,0,0,0,0,0,Porto mari
2014,April,23,0,0,0,0,0,Porto mari
2014,April,23,0,0,0,0,0,Porto mari
2014,April,23,0,0,0,0,0,Porto mari
2014,April,23,0,0,0,0,0,Porto mari
2014,April,24,0,0,0,0,0,Porto mari
2014,April,24,0,0,0,0,0,Porto mari
2014,April,24,0,0,0,0,0,Porto mari
2014,April,24,0,0,0,0,0,Porto mari
2014,April,25,0,0,0,0,0,Porto mari
2014,April,25,0,0,0,0,0,Porto mari
2014,April,26,0,0,0,0,0,Porto mari
2014,April,27,0,0,0,0,0,Porto mari
2014,April,28,0,0,0,0,0,Porto mari
2014,April,28,0,0,0,0,0,Porto mari
2014,April,28,0,0,0,0,0,Porto mari
2014,April,28,0,0,0,0,0,Porto mari
2014,April,29,0,0,0,0,0,Porto mari
2014,April,29,0,0,0,0,0,Porto mari
2014,April,30,0,0,0,0,0,Porto mari
2014,April,30,0,0,0,0,0,Porto mari
2014,April,31,0,0,0,0,0,Porto mari
2014,April,31,0,0,0,0,0,Porto mari
2014,April,32,0,0,0,0,0,Porto mari
2014,April,32,0,0,0,0,0,Porto mari
2014,April,34,0,0,0,0,0,Porto mari
2014,April,34,0,0,0,0,0,Porto mari
2014,April,34,0,0,0,0,0,Porto mari
2014,April,37,0,0,0,0,0,Porto mari
2014,April,9,0,0,0,0,0,Habitat House Reef
2014,April,9,0,0,0,0,0,Habitat House Reef
2014,April,12,0,0,0,0,0,Habitat House Reef
2014,April,12,0,0,0,0,0,Habitat House Reef
2014,April,12,0,0,0,0,0,Habitat House Reef
2014,April,12,0,0,0,0,0,Habitat House Reef
2014,April,13,0,0,0,0,0,Habitat House Reef
2014,April,13,0,0,0,0,0,Habitat House Reef
2014,April,13,0,0,0,0,0,Habitat House Reef
2014,April,13,0,0,0,0,0,Habitat House Reef
2014,April,14,0,0,0,0,0,Habitat House Reef
2014,April,14,0,0,0,0,0,Habitat House Reef
2014,April,16,0,0,0,0,0,Habitat House Reef
2014,April,16,0,0,0,0,0,Habitat House Reef
2014,April,16,0,0,0,0,0,Habitat House Reef
2014,April,16,0,0,0,0,0,Habitat House Reef
2014,April,19,0,0,0,0,0,Habitat House Reef
2014,April,19,0,0,0,0,0,Habitat House Reef
2014,April,19,0,0,0,0,0,Habitat House Reef
2014,April,19,0,0,0,0,0,Habitat House Reef
2014,April,21,0,0,0,0,0,Habitat House Reef
2014,April,21,0,0,0,0,0,Habitat House Reef
2014,April,21,0,0,0,0,0,Habitat House Reef
2014,April,21,0,0,0,0,0,Habitat House Reef
2014,April,21,0,0,0,0,0,Habitat House Reef
2014,April,21,0,0,0,0,0,Habitat House Reef
2014,April,21,0,0,0,0,0,Habitat House Reef
2014,April,21,0,0,0,0,0,Habitat House Reef
2014,April,24,0,0,0,0,0,Habitat House Reef
2014,April,24,0,0,0,0,0,Habitat House Reef
2014,April,24,0,0,0,0,0,Habitat House Reef
2014,April,24,0,0,0,0,0,Habitat House Reef
2014,April,26,0,0,0,0,0,Habitat House Reef
2014,April,26,0,0,0,0,0,Habitat House Reef
2014,April,26,0,0,0,0,0,Habitat House Reef
2014,April,26,0,0,0,0,0,Habitat House Reef
2014,April,31,0,0,0,0,0,Habitat House Reef
2014,April,31,0,0,0,0,0,Habitat House Reef
2014,April,32,0,0,0,0,0,Habitat House Reef
2014,April,32,0,0,0,0,0,Habitat House Reef
2014,April,34,0,0,0,0,0,Habitat House Reef
2014,April,34,0,0,0,0,0,Habitat House Reef
2014,April,34,0,0,0,0,0,Habitat House Reef
2014,April,34,0,0,0,0,0,Habitat House Reef
2014,April,39,0,0,0,0,0,Habitat House Reef
2014,April,39,0,0,0,0,0,Habitat House Reef
2014,April,9,0,0,0,0,0,Vaersenbaai
2014,April,9,0,0,0,0,0,Vaersenbaai
2014,April,9,0,0,0,0,0,Vaersenbaai
2014,April,10,0,0,0,0,0,Vaersenbaai
2014,April,10,0,0,0,0,0,Vaersenbaai
2014,April,12,0,0,0,0,0,Vaersenbaai
2014,April,12,0,0,0,0,0,Vaersenbaai
2014,April,13,0,0,0,0,0,Vaersenbaai
2014,April,13,0,0,0,0,0,Vaersenbaai
2014,April,13,0,0,0,0,0,Vaersenbaai
2014,April,13,0,0,0,0,0,Vaersenbaai
2014,April,14,0,0,0,0,0,Vaersenbaai
2014,April,15,0,0,0,0,0,Vaersenbaai
2014,April,16,0,0,0,0,0,Vaersenbaai
2014,April,16,0,0,0,0,0,Vaersenbaai
2014,April,18,0,0,0,0,0,Vaersenbaai
2014,April,18,0,0,0,0,0,Vaersenbaai
2014,April,20,0,0,0,0,0,Vaersenbaai
2014,April,21,0,0,0,0,0,Vaersenbaai
2014,April,22,0,0,0,0,0,Vaersenbaai
2014,April,22,0,0,0,0,0,Vaersenbaai
2014,April,22,0,0,0,0,0,Vaersenbaai
2014,April,24,0,0,0,0,0,Vaersenbaai
2014,April,26,0,0,0,0,0,Vaersenbaai
2014,April,30,0,0,0,0,0,Vaersenbaai
2014,April,31,0,0,0,0,0,Vaersenbaai
2014,April,32,0,0,0,0,0,Vaersenbaai
2014,April,34,0,0,0,0,0,Vaersenbaai
2014,April,35,0,0,0,0,0,Vaersenbaai
2014,April,9,0,0,0,0,0,Vaersenbaai
2014,April,16,0,0,0,0,0,Vaersenbaai
2014,April,21,0,0,0,0,0,Vaersenbaai
2014,April,21,0,0,0,0,0,Vaersenbaai
2014,April,21,0,0,0,0,0,Vaersenbaai
2014,April,22,0,0,0,0,0,Vaersenbaai
2014,April,24,0,0,0,0,0,Vaersenbaai
2014,April,24,0,0,0,0,0,Vaersenbaai
2014,April,35,0,0,0,0,0,Vaersenbaai
2014,April,12,0,0,0,0,0,Vaersenbaai
2014,April,12,0,0,0,0,0,Vaersenbaai
2014,April,22,0,0,0,0,0,Vaersenbaai
2014,April,25,0,0,0,0,0,Vaersenbaai
2014,April,26,0,0,0,0,0,Vaersenbaai
2014,April,31,0,0,0,0,0,Vaersenbaai
2014,April,31,0,0,0,0,0,Vaersenbaai
2014,April,32,0,0,0,0,0,Vaersenbaai
2014,April,36,0,0,0,0,0,Vaersenbaai
2014,April,13,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,22,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,22,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,34,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,13,0,0,0,0,0,Caracasbaai
2014,April,13,0,0,0,0,0,Caracasbaai
2014,April,13,0,0,0,0,0,Caracasbaai
2014,April,14,0,0,0,0,0,Caracasbaai
2014,April,15,0,0,0,0,0,Caracasbaai
2014,April,16,0,0,0,0,0,Caracasbaai
2014,April,16,0,0,0,0,0,Caracasbaai
2014,April,16,0,0,0,0,0,Caracasbaai
2014,April,18,0,0,0,0,0,Caracasbaai
2014,April,18,0,0,0,0,0,Caracasbaai
2014,April,19,0,0,0,0,0,Caracasbaai
2014,April,20,0,0,0,0,0,Caracasbaai
2014,April,20,0,0,0,0,0,Caracasbaai
2014,April,20,0,0,0,0,0,Caracasbaai
2014,April,21,0,0,0,0,0,Caracasbaai
2014,April,23,0,0,0,0,0,Caracasbaai
2014,April,24,0,0,0,0,0,Caracasbaai
2014,April,25,0,0,0,0,0,Caracasbaai
2014,April,25,0,0,0,0,0,Caracasbaai
2014,April,28,0,0,0,0,0,Caracasbaai
2014,April,31,0,0,0,0,0,Caracasbaai
2014,April,34,0,0,0,0,0,Caracasbaai
2014,April,34,0,0,0,0,0,Caracasbaai
2014,April,11,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,12,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,12,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,12,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,13,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,13,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,14,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,14,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,15,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,16,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,16,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,17,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,18,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,20,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,22,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,29,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,31,0,0,0,0,0,Pierbaai/Marie Pampoen
2014,April,9,0,0,0,0,0,Carmabi
2014,April,12,0,0,0,0,0,Carmabi
2014,April,12,0,0,0,0,0,Carmabi
2014,April,12,0,0,0,0,0,Carmabi
2014,April,14,0,0,0,0,0,Carmabi
2014,April,15,0,0,0,0,0,Carmabi
2014,April,15,0,0,0,0,0,Carmabi
2014,April,16,0,0,0,0,0,Carmabi
2014,April,18,0,0,0,0,0,Carmabi
2014,April,18,0,0,0,0,0,Carmabi
2014,April,20,0,0,0,0,0,Carmabi
2014,April,20,0,0,0,0,0,Carmabi
2014,April,20,0,0,0,0,0,Carmabi
2014,April,21,0,0,0,0,0,Carmabi
2014,April,21,0,0,0,0,0,Carmabi
2014,April,21,0,0,0,0,0,Carmabi
2014,April,21,0,0,0,0,0,Carmabi
2014,April,22,0,0,0,0,0,Carmabi
2014,April,23,0,0,0,0,0,Carmabi
2014,April,23,0,0,0,0,0,Carmabi
2014,April,24,0,0,0,0,0,Carmabi
2014,April,24,0,0,0,0,0,Carmabi
2014,April,25,0,0,0,0,0,Carmabi
2014,April,25,0,0,0,0,0,Carmabi
2014,April,26,0,0,0,0,0,Carmabi
2014,April,26,0,0,0,0,0,Carmabi
2014,April,26,0,0,0,0,0,Carmabi
2014,April,27,0,0,0,0,0,Carmabi
2014,April,28,0,0,0,0,0,Carmabi
2014,April,28,0,0,0,0,0,Carmabi
2014,April,30,0,0,0,0,0,Carmabi
2014,April,30,0,0,0,0,0,Carmabi
2014,April,31,0,0,0,0,0,Carmabi
2014,April,31,0,0,0,0,0,Carmabi
2014,April,31,0,0,0,0,0,Carmabi
2014,April,34,0,0,0,0,0,Carmabi
2014,April,35,0,0,0,0,0,Carmabi
2014,April,35,0,0,0,0,0,Carmabi
2014,April,3,0,0,0,0,0,Grote knip
2014,April,7,0,0,0,0,0,Grote knip
2014,April,8,0,0,0,0,0,Grote knip
2014,April,8,0,0,0,0,0,Grote knip
2014,April,9,0,0,0,0,0,Grote knip
2014,April,9,0,0,0,0,0,Grote knip
2014,April,9,0,0,0,0,0,Grote knip
2014,April,9,0,0,0,0,0,Grote knip
2014,April,10,0,0,0,0,0,Grote knip
2014,April,11,0,0,0,0,0,Grote knip
2014,April,11,0,0,0,0,0,Grote knip
2014,April,11,0,0,0,0,0,Grote knip
2014,April,11,0,0,0,0,0,Grote knip
2014,April,11,0,0,0,0,0,Grote knip
2014,April,11,0,0,0,0,0,Grote knip
2014,April,12,0,0,0,0,0,Grote knip
2014,April,12,0,0,0,0,0,Grote knip
2014,April,12,0,0,0,0,0,Grote knip
2014,April,12,0,0,0,0,0,Grote knip
2014,April,12,0,0,0,0,0,Grote knip
2014,April,12,0,0,0,0,0,Grote knip
2014,April,12,0,0,0,0,0,Grote knip
2014,April,13,0,0,0,0,0,Grote knip
2014,April,13,0,0,0,0,0,Grote knip
2014,April,13,0,0,0,0,0,Grote knip
2014,April,13,0,0,0,0,0,Grote knip
2014,April,13,0,0,0,0,0,Grote knip
2014,April,13,0,0,0,0,0,Grote knip
2014,April,13,0,0,0,0,0,Grote knip
2014,April,13,0,0,0,0,0,Grote knip
2014,April,14,0,0,0,0,0,Grote knip
2014,April,14,0,0,0,0,0,Grote knip
2014,April,15,0,0,0,0,0,Grote knip
2014,April,15,0,0,0,0,0,Grote knip
2014,April,15,0,0,0,0,0,Grote knip
2014,April,16,0,0,0,0,0,Grote knip
2014,April,16,0,0,0,0,0,Grote knip
2014,April,17,0,0,0,0,0,Grote knip
2014,April,17,0,0,0,0,0,Grote knip
2014,April,17,0,0,0,0,0,Grote knip
2014,April,18,0,0,0,0,0,Grote knip
2014,April,18,0,0,0,0,0,Grote knip
2014,April,18,0,0,0,0,0,Grote knip
2014,April,18,0,0,0,0,0,Grote knip
2014,April,18,0,0,0,0,0,Grote knip
2014,April,18,0,0,0,0,0,Grote knip
2014,April,19,0,0,0,0,0,Grote knip
2014,April,20,0,0,0,0,0,Grote knip
2014,April,20,0,0,0,0,0,Grote knip
2014,April,20,0,0,0,0,0,Grote knip
2014,April,20,0,0,0,0,0,Grote knip
